gene_id	gene_symbol	category	description	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6
MMAR_0767	mmp_767	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0767	11.6269	11.7189	11.4479	11.6053	11.7976	11.9441	11.6925	11.5333	11.4773
MMAR_0768	mmp_768	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0768	9.2603	9.2546	9.3562	8.9337	8.6966	8.5611	8.9943	8.866	8.9307
MMAR_0769	mmp_769	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0769	10.2145	10.2234	10.3564	9.9425	9.8037	9.9597	10.4021	10.3793	10.3788
MMAR_0770	mmp_770	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0770	8.8828	9.0015	9.1433	8.9301	9.0464	9.2243	9.0218	9.1191	9.3078
MMAR_0771	mmp_771	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0771	8.5536	8.1082	8.4759	8.8429	8.9398	8.5501	8.3627	8.4838	8.6578
MMAR_0772	mmp_772	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0772	9.0302	8.702	9.0141	8.9411	8.973	8.8945	9.3039	9.1211	9.4005
MMAR_0773	mmp_773	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0773	8.7944	8.9242	9.1385	8.9759	9.1206	8.9962	9.1519	9.0192	9.0444
MMAR_0774	mmp_774	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0774	11.5855	12.021	11.7658	11.7164	11.5121	11.5249	11.6454	11.4018	11.5851
MMAR_0775	mmp_775	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0775	9.2022	9.1794	8.9973	9.5737	9.4893	9.6246	9.3109	8.8639	9.1632
MMAR_0776	mmp_776	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0776	12.0439	12.0942	11.901	11.7105	11.4547	11.5829	11.8627	12.208	12.0802
MMAR_0777	mmp_777	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0777	10.8623	11.0309	11.0603	11.3799	11.5543	11.0762	11.1027	11.2139	11.1176
MMAR_0778	mmp_778	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0778	8.7952	8.706	8.7336	9.4241	9.1769	9.4698	8.0993	8.2699	8.248
MMAR_0779	mmp_779	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0779	11.3967	11.3341	11.4313	11.4334	11.4865	11.4095	11.3729	11.349	11.3802
MMAR_0780	mmp_780	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0780	10.6498	10.5263	10.5252	10.4146	10.5651	10.2193	10.275	10.1029	10.4774
MMAR_0781	mmp_781	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0781	9.2625	9.0499	9.347	9.2831	9.2976	9.2604	8.9587	9.1637	8.9392
MMAR_0782	mmp_782	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0782	12.1778	12.1325	12.0178	12.0866	12.1812	12.3151	12.0233	11.7988	11.9707
MMAR_0783	mmp_783	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0783	9.1374	9.4498	9.4991	9.601	9.2876	9.1783	9.2994	9.373	9.3246
MMAR_0784	mmp_784	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0784	8.9971	8.829	9.1464	9.6956	9.661	9.5036	8.7776	8.9438	8.7771
MMAR_0785	mmp_785	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0785	8.9747	9.0273	8.918	8.6942	8.6268	8.8186	9.3248	9.3632	9.1438
MMAR_0786	mmp_786	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0786	11.5046	11.8476	11.5446	12.021	12.0816	12.0688	11.9396	11.6338	11.8008
MMAR_0787	mmp_787	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0787	10.9801	10.9429	11.0759	11.4923	11.3845	11.2392	10.8262	10.4282	10.4955
MMAR_0788	mmp_788	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0788	11.3678	11.2612	11.3237	10.6274	10.908	10.83	11.4701	11.7134	11.5197
MMAR_0789	mmp_789	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0789	12.101	12.0695	11.9179	12.2749	12.173	12.4059	11.9632	12.2113	12.1211
MMAR_0790	mmp_790	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0790	10.9427	11.2675	11.2665	10.8914	11.0169	10.9899	11.3226	11.077	11.2516
MMAR_0791	mmp_791	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0791	12.9209	13.1792	13.1589	12.4044	12.453	12.3273	13.2214	13.235	13.3711
MMAR_0792	mmp_792	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0792	10.5455	10.4763	10.7546	11.6819	11.6853	11.6644	10.5767	10.5002	10.462
MMAR_0793	mmp_793	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0793	8.3006	8.1777	8.3652	8.6371	8.6453	8.6124	8.3245	8.2544	8.3366
MMAR_0794	mmp_794	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0794	12.1155	11.8195	12.0871	11.8401	11.8642	12.0448	11.8328	11.6839	11.7658
MMAR_0795	mmp_795	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0795	9.269	9.5846	9.2746	9.8898	9.8506	9.7563	9.6664	9.9516	9.7016
MMAR_0796	mmp_796	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0796	11.4227	10.999	11.3761	11.0568	11.0587	11.3741	11.2255	11.1721	11.1346
MMAR_0797	mmp_797	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0797	11.2253	11.0401	11.2017	10.7959	10.8401	10.8822	11.3927	11.5638	11.5323
MMAR_0798	mmp_798	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0798	10.5076	10.5169	10.4677	10.2728	10.1555	10.0469	10.3446	10.0693	10.1362
MMAR_0799	mmp_799	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0799	10.4206	10.2139	10.4069	10.1656	10.0282	10.1976	10.2047	10.3277	10.3447
MMAR_0800	mmp_800	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0800	9.7944	9.889	10.0849	9.3905	9.5771	9.4754	9.7727	9.8431	10.0268
MMAR_0801	mmp_801	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0801	11.1536	11.3112	10.9599	12.0115	11.9275	11.8866	11.1163	11.2743	11.0312
MMAR_0802	mmp_802	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0802	8.2823	8.1752	8.3285	8.8681	9.0884	9.0614	8.3932	8.2982	8.4235
MMAR_0803	mmp_803	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0803	8.5042	8.9694	8.6552	8.748	8.8625	8.5712	8.7202	8.6902	8.7731
MMAR_0804	mmp_804	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0804	10.2629	10.3773	10.1142	10.7405	10.7409	10.5514	9.996	9.9831	9.9153
MMAR_0805	mmp_805	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0805	11.8982	11.5443	11.5973	12.064	11.7902	11.9012	11.7973	11.7837	11.7384
MMAR_0806	mmp_806	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0806	11.3218	11.454	11.4162	10.9586	10.8544	10.8498	11.6334	11.378	11.6652
MMAR_0807	mmp_807	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0807	9.4283	9.5014	9.5752	9.8441	9.901	9.5157	10.0307	9.9383	9.7142
MMAR_0808	mmp_808	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0808	10.5547	10.525	10.7073	10.938	11.0889	11.1486	10.7712	10.7575	10.8944
MMAR_0809	mmp_809	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0809	10.8218	10.6005	10.7661	10.6514	10.7101	10.8508	10.7835	10.8146	10.831
MMAR_0810	mmp_810	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0810	12.4999	12.7153	12.8206	12.3091	12.3814	12.5365	12.5683	12.5814	12.5759
MMAR_0811	mmp_811	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0811	10.6101	10.4704	10.8483	10.0778	10.2616	9.9829	10.5005	10.4764	10.5951
MMAR_0812	mmp_812	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0812	12.5843	12.6186	12.4077	11.6642	11.4821	11.5237	12.2742	12.301	12.2636
MMAR_0813	mmp_813	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0813	9.9024	9.7007	9.7402	9.1679	9.3615	9.225	10.0636	10.038	9.9915
MMAR_0814	mmp_814	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0814	9.7103	9.7984	10.0572	10.4235	10.2206	10.3125	10.233	10.3454	10.2596
MMAR_0815	mmp_815	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0815	10.972	11.1647	11.0108	11.5765	11.2022	11.3927	10.4525	10.3799	10.5943
MMAR_0816	mmp_816	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0816	12.4702	12.5572	12.4276	12.3254	12.0813	12.2527	12.773	12.7854	12.7841
MMAR_0817	mmp_817	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0817	8.8608	9.2672	9.0219	8.964	9.1752	9.2267	8.9904	8.9032	9.0783
MMAR_0818	mmp_818	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0818	13.0898	12.9818	12.7012	12.3481	12.3042	12.2266	13.0062	13.0898	13.1477
MMAR_0819	mmp_819	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0819	9.2063	9.4309	9.2328	9.4472	9.5106	9.4892	9.4783	9.5882	9.4691
MMAR_0820	mmp_820	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0820	11.3854	11.1641	11.3227	11.6333	11.6934	11.8754	11.2726	11.1151	11.0133
MMAR_0821	mmp_821	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0821	11.9288	12.1668	12.1096	12.4667	12.3527	12.4309	11.3981	11.2823	11.4799
MMAR_0822	mmp_822	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0822	11.1704	11.1835	11.3153	11.7283	11.8179	11.4671	11.601	11.6216	11.5713
MMAR_0823	mmp_823	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0823	11.1956	11.3078	11.1026	11.6689	11.3743	11.7446	11.043	11.2576	10.9466
MMAR_0824	mmp_824	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0824	9.5153	9.1961	9.412	9.7749	9.8046	9.5282	9.3374	9.4628	9.4739
MMAR_0825	mmp_825	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0825	11.1104	10.9438	10.9367	10.8705	10.8456	10.6658	11.0589	10.8914	10.9612
MMAR_0826	mmp_826	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0826	9.7914	9.9337	9.9779	9.7165	9.8955	9.9763	9.8323	9.7096	9.5611
MMAR_0827	mmp_827	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0827	8.9917	8.7384	9.045	9.3679	9.4144	9.342	9.1197	9.3131	9.2866
MMAR_0828	mmp_828	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0828	9.4848	9.4127	9.3105	9.4114	9.4811	9.4572	9.4229	9.7279	9.7387
MMAR_0829	mmp_829	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0829	8.5135	8.4969	8.4375	9.3797	9.5622	9.5905	8.83	8.6078	8.8642
MMAR_0830	mmp_830	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0830	11.6572	11.5536	11.6513	11.6301	11.7686	11.6444	12.0385	12.0283	12.1203
MMAR_0831	mmp_831	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0831	9.3027	9.2655	9.3645	9.6083	9.7077	9.5253	9.1246	9.4124	9.2971
MMAR_0832	mmp_832	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0832	8.7812	8.6798	8.8021	8.4637	8.6771	8.6353	8.6346	8.7002	8.5621
MMAR_0833	mmp_833	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0833	9.6279	9.8462	9.6662	9.3441	9.5484	9.1238	9.6328	9.6137	9.6644
MMAR_0834	mmp_834	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0834	9.8463	10.0557	10.0798	9.3102	9.5317	9.4201	10.1134	10.1589	10.058
MMAR_0835	mmp_835	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0835	9.8829	9.9772	9.8516	9.8854	9.7353	9.7528	9.6642	9.5505	9.7796
MMAR_0836	mmp_836	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0836	9.5333	9.617	9.5917	9.7152	9.6126	9.9897	9.4608	9.8024	9.7807
MMAR_0837	mmp_837	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0837	10.4417	10.7271	10.6896	11.4667	11.3617	11.4083	10.4804	10.4411	10.3818
MMAR_0838	mmp_838	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0838	12.0743	11.8417	12.0567	11.5967	11.6773	11.6755	11.8464	11.6493	11.9843
MMAR_0839	mmp_839	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0839	11.4906	11.6314	11.5344	11.3323	11.2988	11.3202	11.5445	11.6566	11.4656
MMAR_0840	mmp_840	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0840	9.4763	9.3441	9.683	9.6767	9.4203	9.5438	9.2792	9.1079	9.2965
MMAR_0841	mmp_841	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0841	8.65	8.7437	9.01	8.6741	8.51	8.6109	8.7729	8.6843	8.8035
MMAR_0842	mmp_842	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0842	10.81	10.8346	10.8655	10.2947	10.3436	10.1849	10.9116	11.0765	11.3306
MMAR_0843	mmp_843	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0843	12.323	12.3595	12.3249	11.8864	11.9679	12.1221	12.4374	12.4228	12.5752
MMAR_0844	mmp_844	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0844	9.3499	9.1864	9.2465	9.6663	9.4672	9.6308	9.4151	9.5441	9.3628
MMAR_0845	mmp_845	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0845	9.2386	8.9255	9.0864	9.4905	9.7123	9.7917	9.0953	9.0394	9.0652
MMAR_0846	mmp_846	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0846	9.3535	9.4921	9.3421	9.1905	9.1354	9.0305	9.5188	9.4738	9.4364
MMAR_0847	mmp_847	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0847	11.1734	11.1629	10.9746	10.584	10.3991	10.5181	10.9123	11.0382	11.2298
MMAR_0848	mmp_848	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0848	11.5751	11.9435	11.6531	12.2662	12.0985	12.1921	11.6098	11.7057	11.4844
MMAR_0849	mmp_849	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0849	10.6906	10.8364	10.9057	10.7497	10.557	10.7694	10.6934	10.6222	10.3126
MMAR_0850	mmp_850	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0850	12.597	12.6959	12.8024	12.2574	12.2401	12.1206	12.7418	12.793	12.6933
MMAR_0851	mmp_851	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0851	8.3111	8.4408	8.5179	8.7989	8.9705	8.8966	8.4548	8.4952	8.4597
MMAR_0852	mmp_852	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0852	10.5127	10.8189	10.5588	11.1806	10.7928	11.1708	11.0211	10.8884	11.0324
MMAR_0853	mmp_853	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0853	12.0955	11.8769	12.1229	12.0066	12.0542	11.9571	11.7227	11.5018	11.8285
MMAR_0854	mmp_854	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0854	12.3533	12.4217	12.3202	11.9334	11.904	11.5527	12.7593	12.9101	13.0087
MMAR_0855	mmp_855	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0855	7.9872	7.6668	7.7892	8.7391	8.6991	8.4776	8.2266	8.0411	8.2042
MMAR_0856	mmp_856	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0856	11.9754	11.9986	11.9814	11.9152	11.7247	11.8442	12.014	11.9735	12.0974
MMAR_0857	mmp_857	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0857	9.3408	9.4122	9.4102	9.0659	9.3907	9.2967	9.4729	9.6262	9.3692
MMAR_0858	mmp_858	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0858	10.4448	10.4637	10.5355	10.9282	10.8693	10.8279	11.0223	11.0748	10.8311
MMAR_0859	mmp_859	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0859	11.2065	11.2968	11.351	11.7491	11.6596	11.8836	11.5102	11.4705	11.7448
MMAR_0860	mmp_860	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0860	9.7538	9.7432	9.6277	9.0598	9.0903	8.9966	9.3476	9.3631	9.4993
MMAR_0861	mmp_861	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0861	9.1547	9.3847	9.1937	9.3471	9.1106	9.1557	9.479	9.4594	9.4074
MMAR_0862	mmp_862	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0862	8.3088	8.535	8.3729	8.5667	8.6274	8.6141	8.3291	8.5149	8.2364
MMAR_0863	mmp_863	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0863	9.1446	9.0538	9.2914	9.1427	9.5038	9.4414	9.4738	9.6154	9.539
MMAR_0864	mmp_864	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0864	10.932	10.9459	10.981	11.0343	11.0732	11.0182	11.0293	11.1007	10.9577
MMAR_0865	mmp_865	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0865	11.2172	11.1958	11.1115	11.0692	10.9849	10.9737	11.2426	11.1016	11.0795
MMAR_0866	mmp_866	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0866	8.2999	8.3322	8.1606	8.4731	8.5281	8.4035	8.0825	7.9461	8.064
MMAR_0867	mmp_867	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0867	9.2765	9.2292	9.5623	9.8066	9.8728	9.5944	8.9002	9.02	9.0704
MMAR_0868	mmp_868	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0868	9.2066	9.6425	9.5267	10.3242	9.9856	10.3833	9.2568	9.4213	9.6239
MMAR_0869	mmp_869	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0869	11.6864	11.6911	11.9206	11.4281	11.433	11.6979	11.6687	11.5003	11.6289
MMAR_0870	mmp_870	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0870	8.8052	8.8763	8.7328	9.1671	9.1326	9.105	8.5959	8.552	8.7282
MMAR_0871	mmp_871	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0871	11.4385	11.6318	11.4588	11.9948	11.8108	11.7112	11.3399	11.0948	11.2795
MMAR_0872	mmp_872	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0872	10.9554	11.1711	11.1549	11.5575	11.4882	11.5896	11.0445	11.3807	11.1223
MMAR_0873	mmp_873	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0873	9.67	9.735	9.5098	10.2128	10.1256	10.1545	9.5521	9.5821	9.6369
MMAR_0874	mmp_874	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0874	11.6571	11.4231	11.4487	11.9415	11.7046	11.843	12.243	12.2149	12.3085
MMAR_0875	mmp_875	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0875	9.1577	9.1252	9.2035	9.9742	9.8722	9.8295	9.3987	9.245	9.3713
MMAR_0876	mmp_876	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0876	11.8755	11.6713	11.7308	11.8152	11.7859	11.9775	11.3623	11.6318	11.535
MMAR_0877	mmp_877	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0877	10.8102	10.9968	10.6055	10.8252	10.6307	10.9181	10.9174	11.0355	10.8391
MMAR_0878	mmp_878	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0878	11.2138	11.2254	11.3713	11.6028	11.7276	11.5981	11.4167	11.5163	11.1128
